"Val1","Val2","Val3","Val4","Val5"
899.532317824921,976.571951216676,1136.18528177575,1273.72329075636,1392.90432833157
1806.15471324845,1970.35243164986,2113.26647863187,2237.73854193621,2346.05355265858
2434.47534107734,2589.82852286002,2725.18128157318,2843.08427707791,2945.74949955369
2850.69003564107,2999.21120402417,3128.12048097879,3240.67316327426,3338.65782430582
3248.96622734027,3390.90135708942,3514.47259940178,3621.66012369485,3715.29788290406
3512.67132176523,3652.64986828281,3774.46026058911,3880.50505538232,3972.42723374271
3454.15012184076,3592.27936271654,3712.48075034608,3817.13919710001,3907.83095500382
3689.12226940301,3821.8480525701,3937.22187507489,4037.8488549246,4124.87435327198
3637.02499612591,3770.50821025804,3886.54372808245,3987.7294480556,4075.1949964734
3833.92904946897,3964.2815375465,4077.85847953104,4176.69429625696,4262.80195388242
798.01635116736,805.323663267887,826.631775582843,966.470074350936,1085.68670284289
1347.10725744637,1509.1949170843,1649.83402181733,1772.26444629829,1878.80363451186
2045.28297847736,2197.08861800276,2329.41739981817,2444.63808684694,2544.8816323694
2525.28278134558,2671.33264811545,2798.43173976522,2908.80523703652,3005.13043235843
2785.34746520305,2925.82846218263,3048.08067979435,3154.54294589596,3246.66795001397
3071.32379065158,3208.24615349123,3327.28578431387,3431.12105280052,3520.88548131073
3293.01980955368,3424.69193770349,3539.13169557243,3638.89060938962,3725.64355953024
3400.93393754455,3532.37741284132,3646.93153554842,3746.66215286453,3833.41333612791
3467.27959519171,3595.62751889789,3707.50075672527,3804.71559696394,3889.45359476684
3599.58421144612,3727.44197136481,3838.90205637522,3935.7456589332,4020.18596451858
707.403702848478,711.933144565483,716.404472720536,722.148392688969,795.352077174661
987.130788479557,1149.06934855832,1288.76849044271,1409.4026496146,1514.31872520279
1554.61087192027,1705.84866901106,1837.61919926179,1952.37497355068,2052.20389433019
2048.20680906224,2190.9244715007,2315.24140150824,2422.90203266445,2517.01193676868
2341.76422171557,2480.07351387029,2600.56004084044,2705.42096688455,2796.33600083937
2693.63263683775,2827.07480970785,2943.0826310368,3044.1826484401,3132.28500571246
2757.89525397409,2888.72656119872,3002.44851869663,3101.59021650784,3187.8398259859
2897.40590694571,3026.02238888148,3137.79748859922,3235.28821254719,3319.90515670477
3174.75208869574,3301.77875806543,3412.53193826523,3508.75265337315,3592.70314996738
3293.45173669502,3416.15196431242,3523.16282719553,3616.10605337115,3697.00516338723
622.909456288788,625.243257468534,628.877912017066,632.226536259436,635.851025302452
593.997191201791,766.763759631304,912.018657733145,1038.15342021821,1147.35254366892
1096.50441020153,1251.01740046215,1384.80497008264,1501.02148654776,1601.95325977552
1384.56457590465,1532.99727743938,1662.387134513,1775.06811144993,1873.08186733901
1896.3250049585,2038.20671252408,2161.46550299397,2268.68833492541,2361.62682263281
2178.46558427545,2316.58536407455,2436.96948680795,2541.74057352582,2632.75477184793
2467.79030520881,2599.96508777423,2714.85584417302,2815.05147169649,2902.03769624911
2607.33526373388,2736.26381827704,2848.30814918619,2945.83649761336,3030.90709400859
2719.48683561299,2846.71858710739,2957.27037327791,3053.4995215788,3137.47554042912
2868.16413212509,2995.57589933712,3106.26839773017,3202.6200347781,3286.73735559263
540.395197324922,541.704629957544,544.540256693107,547.200363337042,549.623218179186
503.264896366309,507.253971193655,630.367993291429,763.386353920327,878.851102588632
784.007468608985,948.907077568839,1091.59223115601,1214.91720037482,1321.80330778689
1126.28919230323,1276.32172349315,1406.36256945363,1519.37952240341,1617.92732791749
1431.51656182947,1575.10067349245,1699.8116717808,1807.73103000928,1902.19746821742
1554.90203948702,1696.2462757841,1819.26128330026,1926.31376263391,2018.93177853955
1857.23297491882,1991.96059907577,2109.29692777474,2211.23165825294,2300.08126821522
2009.32891935549,2143.90293322074,2261.18000126194,2363.02550695177,2451.88256305437
2257.10241776623,2385.69974706158,2497.63974549911,2595.33270834907,2680.09569273882
2474.68903906387,2601.1183394745,2711.17112978758,2806.96734001047,2890.62139866072
431.937355103917,432.748925391974,433.623367208329,434.629701475411,436.253310109638
396.470458229318,399.293345424062,402.760064145029,437.097904154421,559.369211275199
384.377622209329,561.463719622537,708.020767245411,835.368639099268,945.613410420244
714.332719221523,873.067648265152,1010.73938074753,1129.61213984898,1232.56793801944
900.494684194301,1051.25765526759,1182.09330321487,1295.45833552859,1394.08437829211
1144.19976091671,1290.42519455305,1417.27325799512,1526.77796088523,1622.3414342843
1404.58957404379,1544.33824943973,1665.33050989919,1770.42010646902,1862.03657399929
1523.14932692416,1660.28395756979,1779.36412573483,1883.20119630421,1973.52350244256
1695.0672704965,1828.82191593594,1945.3014672321,2046.36175383148,2134.54808225601
1783.5482045363,1910.09839906136,2020.49997486961,2116.35228722066,2199.77934484764
