"Val1","Val2","Val3","Val4","Val5"
869.329001122957,886.405812918957,982.032638388742,1322.25868712098,1661.42103966433
874.835990367531,1397.25056228613,1897.49979070849,2372.57400402474,2815.39191886527
1335.21181935006,1954.59863014636,2503.74287268741,2996.09672121827,3471.68534972865
1630.96241710579,2293.56956136977,2873.3516820129,3436.73878368773,3956.28756922046
1950.91207111831,2625.41592227364,3255.23664531622,3809.25857473979,4260.91205305151
2136.78481858082,2838.22177931213,3503.81757168911,4078.4391915994,4571.26550715223
2104.01214389506,2825.44596903876,3461.58125476764,4002.51941221782,4438.87488082481
2298.31045220531,3035.51824841974,3686.57114059835,4197.11652623726,4584.74111197074
2244.6459760904,2964.30129016799,3620.47355286287,4185.56749309325,4645.77907107404
2417.05907991992,3187.16525539659,3831.77724714391,4351.59316709488,4685.32777697645
776.825653148961,788.283511110324,805.414464297117,983.217657590115,1260.53620438901
729.658425135385,1049.50622179622,1465.50268122811,1874.41065308907,2272.35285570624
1057.96529981856,1592.02469184934,2110.31610936116,2590.94759486607,3027.04593266819
1349.34738494471,1963.89317029037,2549.93721201592,3095.62391420294,3603.54907602875
1558.57683681879,2222.45797766281,2809.57437284226,3315.0732344872,3781.69445558615
1805.7116314557,2503.06653418291,3089.21111301041,3620.04910373379,4112.60629366566
1949.22651203771,2649.14138493424,3278.6850257436,3839.65476578644,4327.97409050708
2072.25109081229,2789.65660524729,3391.99042153966,3943.46197019956,4405.18582206813
2148.48320069727,2840.38955891805,3449.42614964056,4002.30982686444,4436.17619753887
2258.66627851493,2963.11105543747,3582.92510243459,4126.67396288711,4569.66913771923
695.668276831515,701.856170728481,711.792593949602,723.818004333903,888.123002160968
657.889923310207,787.567987875309,1134.42187663157,1477.7440509118,1815.23476992566
768.065495410301,1209.96137765741,1645.38691271919,2072.64694880434,2483.14994483537
1061.81158447552,1583.65265678224,2094.54284536225,2581.45639089486,3034.04262630108
1240.18960332434,1818.42895017322,2370.00643916679,2863.06288994531,3288.16988822445
1523.7189963931,2162.38249150042,2719.29897658785,3207.90741583352,3644.00914754478
1579.7191532298,2230.65526774409,2784.2833483349,3259.57239359071,3706.07090044156
1673.68405865392,2343.01519355961,2914.94978683103,3399.27881649013,3850.85470310872
1967.6053364859,2645.59300468658,3181.36882922861,3692.14801355002,4147.70756050539
2043.51376438441,2734.34724857873,3288.37489881529,3789.61672991062,4200.47893636306
614.326658134634,619.558817094188,625.782830662445,632.226536259436,639.797820653184
550.861141118859,564.060948395737,786.876804919459,1064.82673970808,1343.16016180696
537.302917995512,872.733398876758,1226.71641830713,1578.79124528321,1926.43918030672
672.712443781688,1080.49077511052,1483.46522910809,1881.30472920185,2267.95401316793
981.35131482203,1469.17541852611,1950.36934495179,2414.45953236704,2830.69094743783
1152.77804051763,1692.7209031794,2219.63315862637,2691.30035150041,3086.56076099636
1360.79895854703,1958.11840030234,2498.1853251335,2944.82025341902,3324.07108528855
1514.30246111514,2129.35925036418,2651.70372630961,3077.63909277042,3462.7573987214
1619.37111028506,2249.38406431677,2758.30867041379,3195.69154130736,3587.56645414973
1761.11018302881,2398.32577120374,2900.37975855966,3354.41129832455,3773.30579379403
531.863638814379,536.224215413941,541.480642736636,548.422150667235,554.523182781495
486.903202443107,496.739469577889,513.973259840208,763.386353920327,998.787544486055
469.460863697385,634.932025315209,953.069720171103,1260.14495858254,1567.69764984205
504.581688732066,881.145770842277,1244.43439157362,1603.12021558111,1949.88011741714
690.233491112675,1108.38666077316,1518.76898142249,1916.85604930137,2284.54637620463
766.957725886643,1202.19036863762,1629.80728029624,2047.99787460712,2431.84413450161
953.72115159401,1434.84357485285,1907.60447838373,2343.80190879848,2720.70188129256
1052.89604146673,1571.23301856303,2062.43832415108,2492.69072200994,2855.12499281548
1243.8380267643,1809.6828956098,2310.06564013231,2706.27479285081,3055.4301291296
1396.15138451863,1997.34661068665,2513.94157233798,2941.54404474432,3298.37665632188
424.49470920941,428.062222116934,431.845873805204,435.752906871797,440.290156035659
385.17370076582,391.535201031039,399.062188809482,411.576279007429,613.896891806029
362.858533311877,373.065168559886,590.886704349072,849.38432227122,1101.85384541015
346.798029545503,564.003473722734,875.414709133833,1173.79920502706,1470.87531409805
363.178959372194,711.322922156615,1038.07798037549,1358.28873985316,1674.29265671361
514.701831596272,893.280583918247,1257.00418694392,1610.12305066289,1943.77817948638
681.320649947679,1096.50995979544,1497.80146258535,1859.89553027414,2164.50303235709
745.955301654548,1177.10083226249,1599.60517757082,1986.04620452182,2316.47210740541
861.987070822897,1323.42175380984,1767.04263704655,2156.19815541095,2467.11965210958
943.244564406989,1415.48170560112,1847.66663465395,2212.86368722579,2522.9027361625
