"Val2","Val3"
570.604640036417,560.444805978732
3512.89001668136,3459.1120184112
5658.01801156652,5462.61960947372
7302.8572589451,7116.37697045696
9022.47576385284,8695.37335497251
9994.51409600264,9632.31101507311
10038.8186543023,9628.48551896677
11314.7046455541,10812.3023459274
11150.681477106,10733.3362015838
12109.1836748418,11550.4693661732
-6706.84958564488,-6708.27292733438
3218.29688404117,3209.42490551154
6039.02936502973,5949.15227986819
8275.68627220478,8154.69382614653
9749.63391910814,9449.61159004036
11329.0055263301,10960.3597698096
12834.9311067361,12465.4582591351
13377.1515377424,12926.0677776485
14035.803614357,13558.0126318037
14623.3332375972,14079.9279481725
-12450.2101393937,-12450.2101393937
2634.27970912557,2634.27970912557
5372.2993957133,5357.79975152102
8227.29603353645,8150.76010764492
10109.0832625827,9920.31507198018
12357.8904906826,11994.8618704981
13138.605103835,12710.7287125906
14205.5134611425,13738.2303280778
15876.0786157936,15330.5738394964
17173.9108308804,16567.3188372257
-18506.4464374693,-18550.0080670727
1744.76694924727,1711.75053708989
4556.87090535547,4520.32757099213
6403.40042303096,6351.9879943532
9599.52815359383,9502.82049096716
11641.3234475505,11408.4742411948
14055.5260062038,13597.2514362969
15486.322890388,14886.3686413979
16450.8473802049,15815.2513796598
17313.9050525549,16653.544525533
-27037.7095625543,-27050.325947502
-1140.58657862423,-310.532087031071
3691.69950267312,3628.01232648384
6491.40750440139,6420.01923045379
8805.73691573513,8690.64707001611
9785.71734937314,9675.05859655639
12449.3013328856,12246.7506315609
13633.4755723426,13294.2616374334
16261.1460747608,15639.2295828762
18157.5416448197,17546.417730341
-43741.8672702557,-43746.449915664
-12627.7279999737,-12736.4351392478
2301.95006335018,2238.14191162064
4763.02476159252,4670.49789960163
6319.73944277191,6221.14592692388
8467.07866787551,8331.28069501685
10911.888656785,10657.987723696
11998.9636350465,11749.3971004768
13876.1928164612,13543.1360776747
15521.3718391969,15059.1744193492
