"Val2","Val3"
1214.96210571696,1050.79467072089
2324.57652224558,1941.85976389194
3019.99569819075,2497.39103980575
3483.81315611053,2860.20320475232
3930.76782575011,3214.12663913684
4218.34272891935,3455.88429348194
4153.283629698,3398.91424935522
4414.84933069445,3602.37325170506
4361.1732637993,3550.03957445808
4579.56881565673,3733.28297593731
874.348523719191,772.362197253202
1789.65486841747,1528.74581363647
2546.18451728737,2156.52205995047
3064.71726930936,2584.15088102176
3346.91805239209,2810.51729355148
3657.81220661486,3070.03731810396
3910.23755349548,3260.74488943921
4016.41086629742,3359.68382010215
4094.62074559111,3416.14662561188
4233.60368960221,3535.55321388264
757.674749244719,667.473673289485
1389.59536015292,1193.06832987546
1995.99330348816,1698.76743835839
2530.79592424885,2132.62602859065
2838.44982179445,2393.59490441042
3220.84530975997,2712.79377268343
3290.53513194211,2760.58091572471
3444.4059863149,2884.16429503028
3742.85854115939,3143.61885463339
3865.68660065853,3240.62701513011
665.30017477886,581.380643529042
982.94597149947,840.012146716219
1505.06014462439,1277.70188066629
1815.14714362307,1533.64056534514
2361.77334279523,1994.30089716788
2677.60316957791,2247.48758225888
2978.54190771279,2503.43488551771
3118.96088764936,2625.73348342086
3240.84802900489,2724.90388149852
3402.60680678086,2868.12968883689
579.972165902278,495.784793308517
701.229345288477,596.682167850377
1180.64163947606,998.862571476638
1534.80160971723,1293.8876014781
1858.70099471828,1565.20057726493
1989.76533207038,1673.6135900216
2309.54626030438,1943.50134034686
2473.73973764776,2086.16170506061
2737.69585018855,2303.20561098618
2973.41112407003,2499.50990275511
469.929124843974,389.680127002194
437.278765933428,359.722629335854
771.848645923411,644.511141255133
1104.77457597112,926.507325013628
1290.48338121809,1086.1283655593
1543.0821315803,1304.27413301771
1817.49733966005,1533.8623454638
1953.60418938857,1638.91819196854
2127.2381494894,1792.67212784619
2212.60634407081,1857.99668161328
