"Val2","Val3"
1131.39642111946,1126.90533825531
2116.4841942146,2108.12200781224
2733.29308922087,2722.57366376778
3139.67436216764,3127.32050413573
3528.91967672905,3515.12401196525
3790.90336933126,3776.12672786301
3728.76248114061,3714.1750368077
3955.51474741474,3940.12373292077
3904.59430563551,3889.29749473145
4097.40736076747,4081.45125276016
821.772927608913,818.525273711087
1650.85471115939,1644.23953189124
2336.02211515893,2326.71238022853
2808.80595577503,2797.54105487861
3057.54588335163,3045.32528120158
3338.95199050805,3325.52375286706
3552.60916255518,3538.34654436748
3661.02921085591,3646.24099683538
3722.17730141905,3707.16259772125
3854.60378555189,3839.1383990164
710.959317054693,708.050180264088
1287.77898459053,1282.46992947792
1839.49187564091,1831.90418974022
2320.39074634172,2310.75338950458
2607.99491793532,2597.06242515151
2953.00704662634,2940.70201333393
3013.05072013648,3000.43712901786
3149.57687608252,3136.39750529857
3426.1862828528,3411.78243246998
3538.10907660531,3523.34771110583
623.509662248288,620.802945339475
907.865931892047,903.883543680742
1384.2935072269,1378.29634965936
1664.1645255777,1656.91906995752
2166.44863481165,2157.15366395483
2444.00449030081,2433.56573177764
2724.15384079446,2712.52472669643
2858.79952524936,2846.54356044072
2968.54959544307,2955.83886050234
3118.59717598242,3105.28484628874
539.11994441932,536.602692688949
649.71221310992,646.792191965553
1089.55145487918,1084.66186970375
1407.06164592504,1400.67637161018
1702.46542846962,1694.80690548983
1822.83608178215,1814.66551453618
2115.16707869616,2105.82080722029
2268.00543317667,2257.90674006912
2506.633298083,2495.54530430668
2721.8552328317,2709.90377708004
427.545000923155,425.248136010066
396.526618460224,394.372225289895
703.906909663805,700.453311566841
1009.14546426232,1004.38674864775
1181.91973254902,1176.44761580826
1418.65095340316,1412.09301119258
1668.77579966473,1661.18255505621
1783.56728766388,1775.49220865092
1950.85275932271,1942.01167663747
2027.15744142286,2017.99309575825
