"Val2","Val3"
572.843594588889,557.019283527623
3500.92172497384,3477.58198739637
5571.34715957164,5542.54952951744
7226.97317391896,7183.82254719633
8882.58563016139,8846.80891514019
9844.90444435238,9800.48299397144
9854.21186485522,9817.21884649513
11093.1751885182,11049.7546457093
10970.7930701338,10922.2072481057
11853.9982610889,11807.300434677
-6684.56212047317,-6729.37487716397
3229.89652719426,3203.16640971609
6015.57074430618,5974.43425513003
8243.3555995156,8186.16577836889
9641.24948347553,9583.50375020752
11162.502725342,11112.0667734602
12691.8246275209,12629.936645926
13181.4194512184,13120.9786298517
13833.7559525979,13770.8314234696
14393.2449306594,14327.7604432
-12426.7124997133,-12473.9452697342
2651.90049163043,2621.69665253571
5389.73254713964,5338.27317533176
8219.4302241228,8163.57559701701
10057.8829248895,9991.77588228438
12211.4662253585,12154.4097132267
12959.9990207553,12901.7963978489
14014.3729082821,13947.2924934596
15635.9846071589,15564.628772145
16916.1973242496,16835.1505059491
-18504.0894709514,-18553.8941049105
1742.2786468903,1712.76348404167
4566.23804389185,4513.93421586778
6415.55511835116,6346.13120983399
9589.88092514621,9522.71036202228
11560.4186565873,11503.1220160198
13891.5229363437,13826.5614256021
15221.0197898034,15154.5313334862
16166.0807591883,16092.5614300368
17014.3037020737,16938.4771691275
-27019.0612957296,-27069.4665944052
-1140.28527930435,-302.099815489211
3682.66073085585,3634.06928863383
6485.33030738152,6428.98268445961
8779.61523614397,8727.508065442
9764.14757674444,9700.25722183066
12394.5890583194,12317.0666856256
13507.8466852214,13430.6759452798
16007.4991312677,15923.3306444305
17890.8314313838,17800.8006535964
-43703.9096933011,-43780.3541899885
-12609.5371509413,-12737.9257017536
2289.11529243888,2249.42216625789
4744.32531332856,4686.50369435151
6297.47865009915,6233.05405553776
8431.71595045005,8361.54313598758
10824.278497343,10756.318640064
11930.1741013926,11846.3677004736
13750.3006337818,13660.7223219719
15348.6677107396,15264.4817909287
