"Val2","Val3"
982.186568868202,145.492374738945
3880.47129157222,3091.1733133765
5881.72196889654,5213.79143989872
7517.9220342867,6867.48375081458
9100.79276510407,8579.07851617107
10029.0099301662,9558.72346220448
10020.7977373894,9597.25584282798
11177.1188347209,10869.0655423043
11106.0901880669,10714.5886526927
11924.2161155416,11660.1165490584
-5490.41711209188,-7952.71583337034
3691.72785969349,2734.51485235848
6430.16508948774,5547.43080244291
8615.83840696953,7787.39162398505
9917.99066467299,9258.35492483171
11428.3532844212,10817.8800596549
12924.1624917537,12339.5298926491
13389.0315726879,12861.6680413445
14008.45840081,13517.3855782064
14529.1755403007,14105.1688150683
-10985.1298719117,-13930.673857438
3186.20009032068,2080.15453630685
5901.47031669601,4826.76363397441
8686.84512625349,7680.05886649559
10451.6437803959,9561.6208477379
12528.2117609757,11786.4723659761
13238.5292882201,12565.0505247655
14262.7664324642,13635.5287362425
15844.5031088736,15287.7814394478
17069.9266393535,16584.1961379966
-16812.3952570683,-20254.6059332076
2344.43179232317,1106.48581863792
5138.89097134558,3935.50204527897
6969.73905871321,5784.73527636872
10108.5726245465,8982.16012543933
12016.4067310076,11013.2713455993
14200.6313929118,13414.4628866332
15475.7716136006,14819.7612278272
16390.3956235739,15779.0751706435
17233.2766710147,16639.4499591124
-27539.9566820361,-29067.7190851927
1404.39993328232,-3083.3925281722
4325.21147445735,2981.85327669014
7107.63247215038,5800.31003893446
9371.41472451887,8105.90393601988
10353.5311952166,9095.16862426226
12922.0871598754,11755.9426307713
13966.4342968179,12915.2576986936
16309.8740436477,15536.3446511228
18174.671637971,17432.6601780823
-40170.5652571498,-40638.7969843812
-9258.41124311687,-16164.4638235368
3032.71562365756,1495.66772497854
5449.22417310018,3965.6061199956
6988.20371477856,5536.64046233914
9086.19439912487,7685.38509255084
11420.6118803013,10119.763499036
12518.5387376792,11217.2498421901
14297.6050499766,13077.4576064309
15794.3073727334,14727.062376094
