"Val2","Val3"
528.425424576833,594.04455768489
3389.9953122817,3569.31292613964
5413.05888509252,5668.65422004511
6945.73560505096,7397.15903180392
8499.49811449193,9153.88871799293
9415.56409208953,10151.087410639
9448.9621957548,10141.5246253697
10657.7463456444,11404.0501523088
10531.4835190447,11280.9686984432
11419.0139279083,12178.3414937177
-6824.92532087799,-6614.02038540402
3114.71598462081,3290.88910689904
5847.76079609926,6108.47072971756
7973.67696982567,8339.7185348029
9272.60513353711,9853.44928019678
10679.8348389875,11487.9134934328
12150.9375550272,13078.7113649605
12640.3883701216,13569.4892220555
13233.6947145307,14278.7836177225
13810.0531453345,14814.7787668136
-12561.7961611357,-12360.5108652
2522.45379523642,2728.96168083064
5210.53552858078,5489.84480400434
7920.59091861485,8346.4503852049
9618.06464478831,10280.6469441852
11655.1039843055,12584.875674719
12393.1408197872,13358.4024923371
13451.3667335273,14403.7122202062
14986.1229213943,16126.4756335129
16236.0015709583,17394.9288390905
-18636.1716194921,-18449.2540167937
1640.0672330813,1799.45903950207
4387.18858350142,4660.82762111855
6191.91116450833,6528.5386355809
9106.09222283271,9871.01277774019
10985.4819356669,11943.3636554893
13236.1811625305,14344.3487731735
14597.0999241505,15671.5573809851
15493.62215036,16652.9616772621
16325.8652063903,17523.8787861384
-27178.5803091318,-26932.7233190813
-628.759513443108,-987.512569683168
3524.5832270123,3766.06656504935
6183.81020345698,6620.15719816216
8267.26386273202,9058.27171659302
9233.00139130248,10105.3748443613
11723.9335166678,12840.6135509686
12811.8627123966,13998.7815670018
15307.8846461182,16515.5855722045
17140.5567816325,18451.4439822836
-43944.2851486541,-43581.9576947746
-13103.9028776972,-12351.7403933834
2138.86001030966,2367.7576884009
4502.99537094192,4856.07526828397
5892.39671996275,6500.25991923806
7907.67925010459,8756.53552277862
10178.7337753346,11282.719113408
11210.1739060375,12462.8328936245
13004.9872057031,14301.8529445179
14604.4840296331,15880.8932135894
