"Val2","Val3"
93.747822993302,1034.28608506627
2752.4723319187,4205.13541983075
4742.29668417896,6352.51899973139
6237.79590370787,8154.60151903484
7817.57745813917,9828.46805024291
8709.93031232356,10833.9108143658
8781.78418757572,10816.6504081356
9963.75583225704,12026.4855516092
9789.76714606586,11999.8634310562
10708.0498970157,12839.3945978173
-7962.93721395009,-5483.63136009859
2412.8338336291,4007.92250524891
4979.08126891495,6974.46954746883
7020.87728568669,9376.01684439325
8395.08716853552,10731.9460746789
9869.95750072307,12390.7153625171
11226.3480363597,14005.1998064172
11727.7836042431,14491.2138436659
12318.3177458412,15174.4928041257
12873.9330580586,15715.6137891753
-13734.8853627929,-11180.4977768148
1816.73581764901,3451.02975180096
4297.04164862808,6419.54391502056
6892.01084267308,9467.41396887486
8608.89207619095,11342.9534564738
10717.0729809359,13579.441613073
11453.5762097219,14332.3261551633
12422.6866047884,15444.6354377307
13972.3145360538,17190.2998250275
15148.9113043563,18471.0431376155
-19837.3684520031,-17239.6003927445
950.488267392806,2502.52958265941
3498.93179757421,5571.70134082219
5168.97087731324,7576.94211779694
8065.69604846868,11014.409268039
9932.19838286353,13052.0584225293
12152.1163321585,15352.8074453658
13547.0869035866,16729.7427400486
14437.9424081268,17751.0008875005
15229.2721026064,18662.9236288862
-28358.9713271388,-25732.2004658827
-3339.78692891812,1458.42587333716
2644.72358186358,4662.13126955587
5191.76966363836,7709.39749384231
7280.01792208875,10194.0396728312
8164.33842422548,11273.5025960076
10584.9682881345,14033.5427820232
11700.1642715943,15146.528073684
14132.8098813141,17622.3253753082
15889.6806310635,19693.6016551202
-45677.9966685703,-41820.9253087448
-15864.6204041712,-9584.18448525554
1293.00441224765,3229.16935783215
3532.34955336856,5879.4042488661
4960.49581727783,7567.80777188507
6900.80702930008,9869.0471272523
9127.74798973597,12367.1987227568
10094.8753658929,13581.7703906419
11845.8201602649,15497.3311348421
13377.9158232758,17081.8584035726
