"Val2","Val3"
571.02173141628,559.202189909167
3516.44739449868,3439.58799967523
5709.88810912189,5391.10537770379
7365.31133873852,7035.62479660665
9066.82519032095,8630.55315178267
10035.9482092675,9571.07591552202
10074.0214524523,9566.28904829213
11342.1625732006,10751.1999336564
11189.8195816161,10668.9168410182
12126.0369594853,11499.4740445628
-6706.84958564488,-6707.64784342977
3217.38412282892,3212.87173681694
6027.53820136893,5957.44356097914
8252.56812494648,8163.50723549946
9724.88056455261,9450.02541584299
11289.7033878769,10963.7588230959
12793.935430393,12498.6887494806
13321.613085635,12967.1980346806
13976.6700170614,13593.7560186208
14551.0012463442,14136.2911051737
-12450.2101393937,-12450.2101393937
2634.27970912557,2634.27970912557
5372.2993957133,5363.98671433686
8210.5307229463,8179.49610575017
10061.7099851651,9972.34538300424
12268.2091557357,12081.550394404
13036.3369732212,12807.5734755123
14092.7450663022,13846.4163510406
15735.9310256134,15452.6272044851
17018.09424192,16720.7206961949
-18512.5899077386,-18547.1768758276
1742.09915848143,1712.18553890772
4553.97341473206,4522.58847487371
6396.11959079198,6365.66304618335
9583.6100044822,9535.80538996023
11572.8402166242,11472.196361898
13945.2891093034,13749.9475895986
15298.3225845733,15059.2980315696
16249.1583116185,15993.306442486
17098.1690792641,16840.0103954168
-27040.7822353432,-27047.6393979796
-1157.34571912028,-285.257723673432
3677.55746184734,3638.2304015479
6478.11385192202,6443.30536066913
8773.52120789057,8731.41412740902
9752.75208321393,9710.91329098675
12384.734515778,12325.5793986785
13510.1698009188,13411.308857277
16054.4895955516,15865.5950048024
17915.0101500967,17749.9223374669
-43741.8739457649,-43743.6541412715
-12655.4238682843,-12696.7340219163
2282.60886447911,2255.32740827022
4732.20689172582,4698.58633948242
6286.98466562165,6251.12835498708
8420.8946391713,8379.6408452835
10817.8045342682,10761.1444599238
11915.8269041852,11858.7620883845
13737.1735285604,13672.0994228285
15342.3458004615,15266.8161962449
