"Val2","Val3"
1120.69376100102,1136.04403992786
2099.92976953897,2122.01470010479
2697.89284831547,2748.40150931413
3092.02473595873,3165.07745142401
3486.40461439714,3542.92072560563
3729.4366147244,3822.0670633671
3700.1991510935,3738.88282973191
3923.17873569934,3960.2148799641
3850.60517819148,3928.96046279297
4063.07187857849,4108.7882499565
811.630633862954,826.908580638785
1634.46951829312,1656.90216165585
2307.04717937665,2349.23613360881
2757.57015546279,2839.91896470782
3010.10202960842,3090.02086690334
3295.7585760756,3365.24995061893
3498.31975950051,3587.70435068026
3612.23288550632,3687.60013025118
3676.18968294244,3751.2064778354
3812.79617077996,3878.91565483264
707.825300836149,710.921564954834
1275.60808257647,1291.31118856871
1797.41410907605,1864.52839711268
2287.39623378454,2339.44989982568
2562.69246979454,2638.32108952048
2912.77762189204,2977.74481734822
2974.10061257833,3037.83757368181
3112.06308697453,3173.49596832787
3386.29604880458,3449.84985362218
3493.6013556535,3564.14606441576
619.687328153855,624.17769256476
896.093649325691,914.213084332992
1353.43987467623,1404.49765131559
1627.45739764277,1692.21429364547
2124.13639349896,2188.71643544439
2412.28229669171,2461.42916527809
2689.42743512581,2739.4469331157
2826.31858425805,2877.9471970102
2938.60011554476,2983.77567111347
3087.83689817948,3133.45225493296
536.272831840506,539.06653507521
639.044016698439,654.405384405068
1069.05091365934,1102.66057617238
1379.06871985895,1421.76954517702
1675.84666702876,1715.43120974575
1789.78894065573,1843.22371805967
2073.5328388938,2142.35911346727
2228.22507252471,2292.20602391228
2473.99044220346,2525.47195028058
2690.65230507516,2736.97018636373
424.031066153927,428.614118223702
395.387543704845,395.477771631982
694.724526775827,708.130976596959
986.2571212753,1023.17647713085
1152.2116333139,1201.67152262919
1387.34687795854,1439.88873136897
1638.27922626028,1687.90457750732
1742.95381447795,1808.76694768512
1914.99833050006,1974.04296767105
1999.4793087252,2042.12466925147
