"Val2","Val3"
1120.46134025036,1136.98264049936
2103.40951902715,2120.20657411816
2719.26230042119,2735.5565491341
3125.20322672436,3140.67817619631
3513.8838026919,3529.00446960125
3775.42487166909,3790.42334591284
3713.55840589466,3728.20964312157
3940.17271443228,3954.26883059272
3889.73353778508,3902.98064908859
4082.01508533792,4095.61745062524
809.89079539098,829.440937732532
1637.77665867083,1656.27459921024
2321.63457055164,2339.96079364488
2793.95294930036,2811.23177101309
3042.46938074522,3059.20307980666
3323.52802703413,3339.71489394697
3537.49350836677,3552.22312909428
3645.47809954679,3660.51249970964
3706.74724380397,3721.31271486943
3838.93316685869,3853.53147035503
698.837800490524,719.171159044337
1274.86753207741,1294.34769469855
1826.11875010805,1844.21479731713
2306.57415933117,2323.45195445678
2594.03924482523,2609.88542578267
2938.56671909676,2953.95967132548
2998.91771732333,3013.39317417641
3135.90580393869,3148.90723893588
3411.45749263536,3425.27463466812
3524.0248832617,3536.22182344376
611.758406691578,631.544066955985
896.452567506656,915.236465434694
1372.42741347259,1389.16836110768
1652.30826431763,1667.76584077553
2153.72634601629,2168.82583862424
2431.16551150107,2445.3393056405
2711.17893912733,2724.40288721964
2846.00148666819,2858.24763971192
2955.61861888254,2967.65498744036
3105.2405833708,3117.49690407542
527.918397747069,546.82337742375
638.830123928979,656.140904654388
1078.55375397263,1094.7611267181
1396.24901762708,1410.58294322081
1691.17375954744,1705.16758453256
1811.7397556824,1824.82681278526
2104.29818336654,2115.7603706385
2256.35094663532,2268.5842564427
2494.99332310844,2506.19170387131
2710.3437396103,2720.41339957311
417.110879883801,434.745481439589
387.422570714827,402.642685276329
694.747741594143,708.822284992466
999.748260481016,1012.98063673699
1172.71397073714,1184.85520515378
1409.26961859366,1420.66122943423
1658.99461420764,1670.15012954674
1773.6736732349,1784.53551375084
1941.14677852433,1950.87437919599
2017.99707535865,2026.32883826864
