"Val2","Val3"
1128.07222426313,1130.12821586057
2108.07945348762,2116.169309913
2722.08544751125,2733.23756985474
3126.30223128693,3140.0109681686
3513.7262561795,3529.51129240362
3774.46311503819,3791.68239361509
3712.52339123718,3729.54147225641
3938.27918638296,3956.40901621454
3887.7370843351,3905.20747570955
4079.27232450707,4098.58328882927
820.042015561066,820.244642370411
1644.53946102605,1650.24794910817
2326.02372358033,2336.172407008
2796.35779111587,2809.27165784757
3046.78473801336,3058.39609786483
3323.79829611213,3339.88118943764
3536.58439521608,3553.49589189465
3644.08846582361,3662.27534882296
3705.00206071579,3723.40525587339
3836.90870398167,3855.86596906202
709.50377584158,709.505524339183
1282.45676521328,1287.55961998054
1833.26686197637,1839.59632090258
2309.72364710807,2320.88309713002
2596.00503233106,2608.43023192278
2938.98571597444,2954.00649012862
2998.90826018387,3013.83077430727
3135.76451956171,3149.40796298492
3409.6668070622,3427.33828936306
3521.78153837342,3538.66288997
622.155388816613,622.157076848369
905.387501092946,907.109297296027
1378.4814447517,1383.83676266486
1656.92895900974,1663.75262353177
2156.29429918391,2166.75490747388
2432.44131785506,2444.4878195346
2710.85318087388,2725.09341116323
2845.27821121053,2859.27803423656
2954.17408580435,2969.38690336481
3103.33155718095,3119.67153424493
537.86037096679,537.862185078248
647.858982687965,648.567620459382
1085.01618700922,1088.89010933928
1400.79108698232,1406.62187149531
1694.26132218335,1702.54274738251
1814.34458664748,1822.63811622528
2105.56144569819,2114.81156399883
2256.73029545466,2268.51580379187
2494.09852860275,2507.31982959364
2708.7308699995,2722.19002021056
426.395951053298,426.397128699465
395.448861528931,395.449859610806
701.247167887964,702.93775725995
1005.5702662829,1008.65494277701
1177.85589041271,1181.33669761286
1413.5513478557,1418.0287779734
1662.17976852559,1668.73234868099
1776.14391210782,1783.91125563539
1943.12923600643,1950.79771459882
2019.37197806251,2026.9115732017
