"Val2","Val3"
1111.60709954548,1144.91986426963
2075.4207590306,2145.57292208975
2674.23762728782,2776.50225966032
3066.9811315847,3193.28023675293
3446.10712729186,3585.06032165928
3700.78680717845,3853.16727122762
3643.64921715465,3787.99904066646
3863.98147890612,4017.68622158851
3800.8742740089,3980.62436932911
3996.22877665548,4169.87932209797
804.976802389172,833.469966665204
1616.42107903905,1673.86464723005
2282.01913136886,2373.14264295844
2738.36886692183,2857.69756935659
2985.29224146092,3113.54062828159
3259.781479517,3399.43695617989
3459.40829982424,3627.04797565179
3564.2516215424,3736.82851753072
3627.16240859619,3795.61429268846
3760.31349443675,3929.45093749137
703.37796463473,715.098512047631
1260.5646933256,1305.63111837903
1793.799144709,1874.36034017975
2265.99583724931,2361.14243033357
2545.27205391524,2655.0598501716
2884.69670036408,3003.94973816819
2943.55372615029,3065.94988190219
3071.77125538013,3209.61304558106
3340.30767024102,3492.05546493963
3452.39748975362,3603.81445365155
615.969735590009,627.733669233754
886.633333879705,923.630092420718
1347.86842497801,1412.1239140355
1617.98747557446,1699.76836866451
2110.41437408357,2207.32968871466
2381.56683981977,2491.03381942553
2660.61864681398,2770.5184754071
2793.77593193456,2906.66613720894
2901.9391775616,3018.05077830801
3045.70683969068,3175.10960803527
531.561147014133,543.535626058051
628.550492324953,665.254918747862
1058.46828518709,1112.84938774323
1367.36320500748,1436.85678484427
1656.29577306637,1735.5718483417
1770.57313213661,1862.13399121747
2054.69829724323,2161.15434430479
2205.67014357344,2315.37250954352
2444.91938473943,2552.89645899079
2655.48426731899,2770.267103966
420.590013907867,432.296498757285
391.858257258531,398.727260573412
684.300146317695,718.1016329083
979.824981200301,1030.66090281978
1147.56982564124,1206.6731421269
1377.9050859937,1448.953180823
1626.16245593543,1699.29165013199
1734.25725757077,1819.36415495251
1898.82503726241,1988.51000879806
1976.16675934784,2062.1214490917
