"Val2","Val3"
1131.57021829581,1126.97416238983
2123.20285786789,2099.21718003263
2766.14701585958,2690.7882214779
3172.8902488371,3096.23676528052
3576.74662403355,3460.44973096768
3842.14643191353,3715.43147276773
3790.45581556707,3648.32126661075
4028.07588906271,3859.12890096545
3963.87771170291,3824.04834650694
4180.51062767841,3994.77399713683
820.14910229979,819.907735353242
1649.16824588304,1645.24870068816
2342.7216600213,2315.39329117867
2818.43639484392,2783.25893332234
3093.84358619561,3005.02005449417
3388.02072075886,3284.22713604807
3596.97459662384,3495.04856627057
3717.44019392445,3594.16515872964
3779.52809886504,3650.94765571026
3919.15341469544,3773.99663671693
709.504748659393,709.504748659393
1285.12445703423,1284.85586715761
1838.81194667034,1834.30054757643
2325.9048597358,2306.79284087969
2622.84793302026,2577.44024963889
2991.76448637311,2905.98597296624
3059.51848498102,2958.92520948946
3198.98309762361,3091.07035258102
3483.08230544094,3359.86028231954
3597.67050810734,3465.46702971856
622.742555129157,621.600418021941
909.813255320336,903.038649653249
1385.60300929645,1378.49527793062
1666.24910550985,1654.68227189328
2171.86125211887,2152.14161747851
2462.58759209203,2414.83052212684
2760.13426535266,2668.53143604963
2911.93013631897,2796.69251952697
3025.76148451961,2904.3619197518
3178.60279004695,3052.47754788483
538.067941315794,537.659586483563
651.859299550645,643.471900671938
1093.43973025091,1082.20602810414
1410.6862187678,1398.16321436596
1707.76069750058,1689.08501073511
1828.18280229413,1810.62565632297
2126.91280169089,2093.47844839966
2293.12930866235,2233.0646810558
2555.0974934857,2446.9030187738
2771.90110281188,2664.70373621739
426.396573432054,426.322017296791
395.86161647112,394.865560223548
707.563886049894,697.531221109069
1014.22218478581,1000.44770855267
1187.09030337789,1172.83389577258
1425.42428571404,1405.97256068356
1684.56625181877,1644.74446277681
1797.12205464905,1758.3383368898
1973.60311395145,1922.10934359463
2055.01798882188,1985.87251627557
