"Val2","Val3"
430.484573884604,690.522308310769
3330.57734380105,3644.0886377044
5389.30989795073,5717.74502321059
6965.62465312557,7419.93283491562
8565.22784102041,9143.01423914016
9494.42807415499,10127.4558608481
9522.25614542717,10119.4960196415
10775.4168558373,11349.721454063
10631.900482738,11240.0241614901
11544.1941231608,12105.2182921066
-7043.93448300912,-6409.70489423156
3048.31157465013,3373.48341126451
5818.27304529414,6163.79844825817
7955.92745419698,8400.9011080816
9306.21694960929,9866.88052216787
10765.399403361,11464.0477437843
12258.8647970031,13041.3102038849
12779.351039037,13504.7264794997
13394.5355470186,14196.0786319106
13966.434994776,14737.8207029198
-12769.7070251197,-12171.0130519137
2467.37331133058,2801.66004430993
5190.4378365895,5537.71238595054
7919.0982596042,8385.55745007126
9658.08695425442,10293.9637478514
11753.4237515627,12558.9526809841
12499.2615941436,13326.8540016002
13560.6182514704,14365.944854761
15154.1504719976,16035.1661926009
16424.8945483848,17303.8740505357
-18824.9260337303,-18288.0860616491
1578.13244485698,1874.85487111588
4363.65608357075,4706.57146705811
6184.12785377416,6565.76013029269
9163.98739076093,9878.23323848585
11084.2248021832,11917.5881764863
13398.5153604046,14280.0570483069
14746.974641193,15602.9824666656
15664.1622278626,16570.609796205
16494.757822569,17438.992110808
-27343.3809464224,-26803.703221228
-843.024967337457,-803.01672301052
3501.99086705529,3809.83953498308
6202.39933139702,6641.04604152571
8334.04506864982,9054.94571330034
9304.77355414634,10105.2815002775
11861.033184688,12796.5347568172
12967.8702430601,13936.6444410833
15497.2154334929,16418.5592375441
17351.4875670531,18329.802973884
-44216.7027353186,-43365.2308324109
-13322.772091573,-12058.7077912301
2120.15930304796,2409.88131066202
4515.95139842825,4872.38669401471
5919.41565594637,6518.04433251811
7983.03454064776,8757.29730651403
10335.7678560261,11211.9979381026
11379.8851825401,12379.2010348487
13194.8627731945,14201.432850454
14790.2739447299,15795.2563724032
