"Val2","Val3"
543.047731668374,584.772842436004
3443.07912045629,3527.99451147584
5472.14739706684,5624.72191284067
7089.46039318714,7302.25208426179
8717.34266931445,8976.79608084532
9647.22461085838,9960.4833851923
9668.62679483645,9969.51711385234
10869.1092705473,11227.8316498046
10701.6904582265,11160.0375387393
11585.1622484778,12042.2035823212
-6767.57947322971,-6653.41431062379
3161.41587808616,3259.36250816316
5897.25645222853,6078.67998418999
8068.46396051824,8337.43865591029
9444.51393599453,9752.60674569419
10933.4034625383,11299.4152660587
12387.5759982948,12899.108686996
12860.1504743954,13400.6877206795
13496.7234187485,14061.8922123344
14064.1890289778,14621.4320902132
-12515.5187360962,-12392.82037078
2580.89652391822,2686.25928821105
5241.78604887588,5475.1226376643
8039.00513425174,8320.1054017125
9830.58324404059,10187.3107533172
11944.3441125013,12368.9981901776
12677.313959737,13132.455473437
13664.4354180459,14250.842292636
15230.5366454836,15924.0631192171
16476.0526720025,17230.6732928292
-18597.3900312838,-18468.543393544
1673.2659157936,1775.34899958143
4424.07874714288,4641.7673878321
6219.58912530264,6523.06579026925
9346.62563727044,9725.36644137438
11280.2863402687,11730.4122226125
13566.1007700666,14090.010459546
14855.4029779331,15452.6909647206
15775.800799763,16432.5340053797
16577.6380779865,17332.6299404156
-27113.7478317963,-26982.7994440208
-461.672730118876,-1052.15090628469
3549.51097363593,3753.27792257856
6306.41632797833,6584.51541012685
8557.48249108438,8904.19333282486
9492.81208276118,9936.89784968752
12041.6657728591,12627.5641324811
13133.4630712414,13763.7495637187
15589.5704605461,16296.2860199146
17399.6591007147,18235.9063352037
-43842.1815949806,-43653.8266599701
-12898.0557822664,-12476.5923106323
2182.67745758585,2345.05100529464
4568.27087124488,4844.06454648336
6078.12471765248,6430.6651180212
8156.33239461882,8618.17985411472
10510.2028352894,11033.8863583585
11539.4608946602,12193.4117672045
13300.7517077437,14064.7174123718
14835.7611323973,15718.9316701626
