"Val2","Val3"
1129.45026393198,1128.85150226664
2113.55291374912,2111.04257649513
2731.85651391015,2724.01091945096
3137.4080993324,3129.32362265234
3529.09911451129,3514.47162916501
3792.08805906698,3774.4556514191
3731.1008430461,3711.47041782133
3959.55838762585,3935.48334346471
3906.67379364335,3887.15701898512
4102.01618596309,4076.46781528108
820.149102042161,820.149099277851
1647.84272108049,1647.25153213494
2332.91559517108,2329.80903964698
2805.42615209747,2800.81871925753
3056.24921390527,3049.70147373831
3337.30952679852,3327.29444522035
3550.77349549163,3540.16010380153
3659.44452203657,3647.94281556618
3720.47402357983,3708.90109629783
3853.6754894825,3840.13613079306
709.504748659393,709.504748659393
1285.12445703423,1285.12445703423
1836.07622699441,1835.36904860996
2316.73842553797,2314.4058485197
2604.98510583684,2600.10369509367
2950.8982526804,2942.99698941011
3011.05326643197,3002.58599355634
3147.208328443,3138.91179873336
3423.53616857038,3414.48312132763
3535.35988451425,3526.12179234943
622.201186856398,622.111421865133
906.193628069245,905.537692479511
1381.61815269686,1381.01469350539
1660.9902297911,1660.04604344464
2162.74268320717,2160.76693434435
2440.86220073063,2436.83769552788
2721.97953735337,2714.79980251944
2856.85140594747,2848.71217803599
2966.12517680754,2958.40240568436
3115.63085206294,3108.46804283866
537.878582412956,537.84405487023
648.604518724707,647.899905835506
1087.61695710774,1086.59640338703
1404.38761783859,1403.4165691084
1699.34865458161,1697.89276977463
1819.44971693344,1818.05194794145
2111.78278908366,2109.20533033262
2264.87841079194,2261.17001264364
2504.59984733692,2497.78441276364
2718.91254203872,2713.04869374499
426.396569163609,426.392195299127
395.487368993008,395.411476197417
702.610729213715,701.716677077327
1007.38097919162,1006.15130090369
1179.76565742895,1178.67381013751
1416.20411576707,1414.53129488186
1666.452374992,1663.60888857824
1780.8743963959,1778.14073809582
1947.99842354908,1944.86640254089
2024.57168501152,2020.67303297102
